3B_8B_51      //R91=3B, G91=8B, B91=51
2D_7D_43      //R92=2D, G92=7D, B92=43
47_D2_99      //R93=47, G93=D2, B93=99
30_BB_82      //R94=30, G94=BB, B94=82
A1_C8_5A      //R95=A1, G95=C8, B95=5A
B5_DC_6E      //R96=B5, G96=DC, B96=6E
63_CA_0D      //R97=63, G97=CA, B97=0D
91_F8_3B      //R98=91, G98=F8, B98=3B
4E_7C_12      //R99=4E, G99=7C, B99=12
93_C1_57      //R100=93, G100=C1, B100=57
86_56_F9      //R101=86, G101=56, B101=F9
4A_1A_BD      //R102=4A, G102=1A, B102=BD
3A_7F_C0      //R103=3A, G103=7F, B103=C0
00_1E_5F      //R104=00, G104=1E, B104=5F
1B_D4_1E      //R105=1B, G105=D4, B105=1E
00_B6_00      //R106=00, G106=B6, B106=00
0A_AD_E4      //R107=0A, G107=AD, B107=E4
5A_FD_FF      //R108=5A, G108=FD, B108=FF
83_AF_FE      //R109=83, G109=AF, B109=FE
53_7F_CE      //R110=53, G110=7F, B110=CE
7F_3D_4B      //R111=7F, G111=3D, B111=4B
AB_69_77      //R112=AB, G112=69, B112=77
19_EF_BF      //R113=19, G113=EF, B113=BF
00_C0_90      //R114=00, G114=C0, B114=90
A7_35_30      //R115=A7, G115=35, B115=30
A8_36_31      //R116=A8, G116=36, B116=31
DD_C6_0C      //R117=DD, G117=C6, B117=0C
76_5F_00      //R118=76, G118=5F, B118=00
D3_9A_C8      //R119=D3, G119=9A, B119=C8
6C_33_61      //R120=6C, G120=33, B120=61
F0_17_C8      //R121=F0, G121=17, B121=C8
D9_00_B1      //R122=D9, G122=00, B122=B1
F5_3A_59      //R123=F5, G123=3A, B123=59
FF_81_A0      //R124=FF, G124=81, B124=A0
90_EF_D1      //R125=90, G125=EF, B125=D1
11_70_52      //R126=11, G126=70, B126=52
C5_98_01      //R127=C5, G127=98, B127=01
51_24_00      //R128=51, G128=24, B128=00
10_6D_F0      //R129=10, G129=6D, B129=F0
1A_77_FA      //R130=1A, G130=77, B130=FA
D1_D7_64      //R131=D1, G131=D7, B131=64
9A_A0_2D      //R132=9A, G132=A0, B132=2D
63_42_AE      //R133=63, G133=42, B133=AE
D4_B3_FF      //R134=D4, G134=B3, B134=FF
E4_C4_71      //R135=E4, G135=C4, B135=71
A9_89_36      //R136=A9, G136=89, B136=36
9C_E5_D2      //R137=9C, G137=E5, B137=D2
11_5A_47      //R138=11, G138=5A, B138=47
56_57_25      //R139=56, G139=57, B139=25
7B_7C_4A      //R140=7B, G140=7C, B140=4A
3F_18_95      //R141=3F, G141=18, B141=95
71_4A_C7      //R142=71, G142=4A, B142=C7
45_30_6F      //R143=45, G143=30, B143=6F
A5_90_CF      //R144=A5, G144=90, B144=CF
A2_BA_25      //R145=A2, G145=BA, B145=25
B7_CF_3A      //R146=B7, G146=CF, B146=3A
35_EA_5C      //R147=35, G147=EA, B147=5C
63_FF_8A      //R148=63, G148=FF, B148=8A
C0_8C_0B      //R149=C0, G149=8C, B149=0B
62_2E_00      //R150=62, G150=2E, B150=00
F8_18_13      //R151=F8, G151=18, B151=13
FF_43_3E      //R152=FF, G152=43, B152=3E
38_F4_F3      //R153=38, G153=F4, B153=F3
53_FF_FF      //R154=53, G154=FF, B154=FF
DC_EF_2C      //R155=DC, G155=EF, B155=2C
C1_D4_11      //R156=C1, G156=D4, B156=11
54_5F_4C      //R157=54, G157=5F, B157=4C
7E_89_76      //R158=7E, G158=89, B158=76
7D_C8_14      //R159=7D, G159=C8, B159=14
10_5B_00      //R160=10, G160=5B, B160=00
C8_F5_2E      //R161=C8, G161=F5, B161=2E
B4_E1_1A      //R162=B4, G162=E1, B162=1A
48_5E_3D      //R163=48, G163=5E, B163=3D
48_5E_3D      //R164=48, G164=5E, B164=3D
5E_B1_37      //R165=5E, G165=B1, B165=37
91_E4_6A      //R166=91, G166=E4, B166=6A
0A_CD_62      //R167=0A, G167=CD, B167=62
21_E4_79      //R168=21, G168=E4, B168=79
DF_1A_0C      //R169=DF, G169=1A, B169=0C
FF_3C_2E      //R170=FF, G170=3C, B170=2E
A7_0B_DF      //R171=A7, G171=0B, B171=DF
F3_57_FF      //R172=F3, G172=57, B172=FF
A0_A9_01      //R173=A0, G173=A9, B173=01
77_80_00      //R174=77, G174=80, B174=00
F7_3A_D3      //R175=F7, G175=3A, B175=D3
FF_6F_FF      //R176=FF, G176=6F, B176=FF
61_B9_4D      //R177=61, G177=B9, B177=4D
09_61_00      //R178=09, G178=61, B178=00
DB_09_D4      //R179=DB, G179=09, B179=D4
FF_71_FF      //R180=FF, G180=71, B180=FF
DA_C6_82      //R181=DA, G181=C6, B181=82
8F_7B_37      //R182=8F, G182=7B, B182=37
03_B5_26      //R183=03, G183=B5, B183=26
63_FF_86      //R184=63, G184=FF, B184=86
6A_55_FE      //R185=6A, G185=55, B185=FE
D3_BE_FF      //R186=D3, G186=BE, B186=FF
26_94_D3      //R187=26, G187=94, B187=D3
2B_99_D8      //R188=2B, G188=99, B188=D8
E7_45_E5      //R189=E7, G189=45, B189=E5
FF_9E_FF      //R190=FF, G190=9E, B190=FF
C2_5D_AF      //R191=C2, G191=5D, B191=AF
7B_16_68      //R192=7B, G192=16, B192=68
B2_F2_3D      //R193=B2, G193=F2, B193=3D
7D_BD_08      //R194=7D, G194=BD, B194=08
96_FB_06      //R195=96, G195=FB, B195=06
0B_70_00      //R196=0B, G196=70, B196=00
B4_D5_FA      //R197=B4, G197=D5, B197=FA
48_69_8E      //R198=48, G198=69, B198=8E
01_97_93      //R199=01, G199=97, B199=93
00_6A_66      //R200=00, G200=6A, B200=66
8C_91_E6      //R201=8C, G201=91, B201=E6
8D_92_E7      //R202=8D, G202=92, B202=E7
B1_80_B0      //R203=B1, G203=80, B203=B0
72_41_71      //R204=72, G204=41, B204=71
F1_85_11      //R205=F1, G205=85, B205=11
AF_43_00      //R206=AF, G206=43, B206=00
9A_D8_AF      //R207=9A, G207=D8, B207=AF
82_C0_97      //R208=82, G208=C0, B208=97
1E_B2_92      //R209=1E, G209=B2, B209=92
22_B6_96      //R210=22, G210=B6, B210=96
0A_9E_CF      //R211=0A, G211=9E, B211=CF
5C_F0_FF      //R212=5C, G212=F0, B212=FF
BD_2E_B4      //R213=BD, G213=2E, B213=B4
C2_33_B9      //R214=C2, G214=33, B214=B9
6D_D8_F7      //R215=6D, G215=D8, B215=F7
0E_79_98      //R216=0E, G216=79, B216=98
4E_C3_9A      //R217=4E, G217=C3, B217=9A
09_7E_55      //R218=09, G218=7E, B218=55
88_B1_8A      //R219=88, G219=B1, B219=8A
C4_ED_C6      //R220=C4, G220=ED, B220=C6
A3_2B_0B      //R221=A3, G221=2B, B221=0B
E6_6E_4E      //R222=E6, G222=6E, B222=4E
10_0B_B6      //R223=10, G223=0B, B223=B6
39_34_DF      //R224=39, G224=34, B224=DF
6B_A9_80      //R225=6B, G225=A9, B225=80
AF_ED_C4      //R226=AF, G226=ED, B226=C4
E4_58_6E      //R227=E4, G227=58, B227=6E
6E_00_00      //R228=6E, G228=00, B228=00
24_E8_7A      //R229=24, G229=E8, B229=7A
00_B1_43      //R230=00, G230=B1, B230=43
C4_E9_29      //R231=C4, G231=E9, B231=29
56_7B_00      //R232=56, G232=7B, B232=00
C1_B1_C3      //R233=C1, G233=B1, B233=C3
26_16_28      //R234=26, G234=16, B234=28
AC_83_F6      //R235=AC, G235=83, B235=F6
87_5E_D1      //R236=87, G236=5E, B236=D1
01_56_92      //R237=01, G237=56, B237=92
99_EE_FF      //R238=99, G238=EE, B238=FF
FC_C0_4A      //R239=FC, G239=C0, B239=4A
83_47_00      //R240=83, G240=47, B240=00
5C_A2_19      //R241=5C, G241=A2, B241=19
2C_72_00      //R242=2C, G242=72, B242=00
B6_94_BB      //R243=B6, G243=94, B243=BB
C4_A2_C9      //R244=C4, G244=A2, B244=C9
FC_9F_95      //R245=FC, G245=9F, B245=95
63_06_00      //R246=63, G246=06, B246=00
0B_D6_B6      //R247=0B, G247=D6, B247=B6
2B_F6_D6      //R248=2B, G248=F6, B248=D6
DC_1C_B8      //R249=DC, G249=1C, B249=B8
D5_15_B1      //R250=D5, G250=15, B250=B1
C2_4C_16      //R251=C2, G251=4C, B251=16
CD_57_21      //R252=CD, G252=57, B252=21
97_87_19      //R253=97, G253=87, B253=19
5E_4E_00      //R254=5E, G254=4E, B254=00
82_D4_EA      //R255=82, G255=D4, B255=EA
4A_9C_B2      //R256=4A, G256=9C, B256=B2
0F_46_85      //R257=0F, G257=46, B257=85
5C_93_D2      //R258=5C, G258=93, B258=D2
A2_1A_AF      //R259=A2, G259=1A, B259=AF
FF_81_FF      //R260=FF, G260=81, B260=FF
AC_59_9A      //R261=AC, G261=59, B261=9A
D9_86_C7      //R262=D9, G262=86, B262=C7
B2_4C_A9      //R263=B2, G263=4C, B263=A9
F8_92_EF      //R264=F8, G264=92, B264=EF
A9_65_76      //R265=A9, G265=65, B265=76
98_54_65      //R266=98, G266=54, B266=65
55_36_6D      //R267=55, G267=36, B267=6D
D8_B9_F0      //R268=D8, G268=B9, B268=F0
3F_D2_53      //R269=3F, G269=D2, B269=53
6E_FF_82      //R270=6E, G270=FF, B270=82
BE_84_21      //R271=BE, G271=84, B271=21
69_2F_00      //R272=69, G272=2F, B272=00
D8_9A_F1      //R273=D8, G273=9A, B273=F1
7B_3D_94      //R274=7B, G274=3D, B274=94
EA_69_BF      //R275=EA, G275=69, B275=BF
FF_88_DE      //R276=FF, G276=88, B276=DE
EF_6E_0E      //R277=EF, G277=6E, B277=0E
FF_C5_65      //R278=FF, G278=C5, B278=65
96_61_B9      //R279=96, G279=61, B279=B9
9A_65_BD      //R280=9A, G280=65, B280=BD
5E_97_A1      //R281=5E, G281=97, B281=A1
01_3A_44      //R282=01, G282=3A, B282=44
44_6B_D8      //R283=44, G283=6B, B283=D8
92_B9_FF      //R284=92, G284=B9, B284=FF
01_0F_75      //R285=01, G285=0F, B285=75
76_84_EA      //R286=76, G286=84, B286=EA
74_3E_F6      //R287=74, G287=3E, B287=F6
68_32_EA      //R288=68, G288=32, B288=EA
52_5C_66      //R289=52, G289=5C, B289=66
E0_EA_F4      //R290=E0, G290=EA, B290=F4
FC_81_9F      //R291=FC, G291=81, B291=9F
FF_A4_C2      //R292=FF, G292=A4, B292=C2
A9_5A_25      //R293=A9, G293=5A, B293=25
C9_7A_45      //R294=C9, G294=7A, B294=45
57_F3_39      //R295=57, G295=F3, B295=39
00_7B_00      //R296=00, G296=7B, B296=00
46_13_0B      //R297=46, G297=13, B297=0B
D0_9D_95      //R298=D0, G298=9D, B298=95
C7_EE_82      //R299=C7, G299=EE, B299=82
16_3D_00      //R300=16, G300=3D, B300=00
39_A7_C3      //R301=39, G301=A7, B301=C3
00_48_64      //R302=00, G302=48, B302=64
9F_B1_11      //R303=9F, G303=B1, B303=11
A8_BA_1A      //R304=A8, G304=BA, B304=1A
D4_0C_7B      //R305=D4, G305=0C, B305=7B
FF_49_B8      //R306=FF, G306=49, B306=B8
34_FC_50      //R307=34, G307=FC, B307=50
00_B8_0C      //R308=00, G308=B8, B308=0C
61_58_E8      //R309=61, G309=58, B309=E8
26_1D_AD      //R310=26, G310=1D, B310=AD
12_3A_BF      //R311=12, G311=3A, B311=BF
73_9B_FF      //R312=73, G312=9B, B312=FF
67_9A_17      //R313=67, G313=9A, B313=17
45_78_00      //R314=45, G314=78, B314=00
8E_A7_90      //R315=8E, G315=A7, B315=90
0B_24_0D      //R316=0B, G316=24, B316=0D
4F_F0_EF      //R317=4F, G317=F0, B317=EF
00_87_86      //R318=00, G318=87, B318=86
EE_57_2B      //R319=EE, G319=57, B319=2B
FD_66_3A      //R320=FD, G320=66, B320=3A
9E_81_54      //R321=9E, G321=81, B321=54
99_7C_4F      //R322=99, G322=7C, B322=4F
D4_61_CF      //R323=D4, G323=61, B323=CF
FF_A1_FF      //R324=FF, G324=A1, B324=FF
14_49_A7      //R325=14, G325=49, B325=A7
89_BE_FF      //R326=89, G326=BE, B326=FF
90_ED_01      //R327=90, G327=ED, B327=01
22_7F_00      //R328=22, G328=7F, B328=00
39_D0_50      //R329=39, G329=D0, B329=50
57_EE_6E      //R330=57, G330=EE, B330=6E
9A_20_76      //R331=9A, G331=20, B331=76
A2_28_7E      //R332=A2, G332=28, B332=7E
F8_6A_CD      //R333=F8, G333=6A, B333=CD
FF_75_D8      //R334=FF, G334=75, B334=D8
1A_A8_06      //R335=1A, G335=A8, B335=06
32_C0_1E      //R336=32, G336=C0, B336=1E
1A_03_45      //R337=1A, G337=03, B337=45
3B_24_66      //R338=3B, G338=24, B338=66
AC_C3_B1      //R339=AC, G339=C3, B339=B1
B4_CB_B9      //R340=B4, G340=CB, B340=B9
60_BF_64      //R341=60, G341=BF, B341=64
69_C8_6D      //R342=69, G342=C8, B342=6D
64_EB_FF      //R343=64, G343=EB, B343=FF
0C_93_A7      //R344=0C, G344=93, B344=A7
65_82_3A      //R345=65, G345=82, B345=3A
AA_C7_7F      //R346=AA, G346=C7, B346=7F
4B_86_3D      //R347=4B, G347=86, B347=3D
81_BC_73      //R348=81, G348=BC, B348=73
E1_8F_38      //R349=E1, G349=8F, B349=38
D0_7E_27      //R350=D0, G350=7E, B350=27
7C_11_E9      //R351=7C, G351=11, B351=E9
97_2C_FF      //R352=97, G352=2C, B352=FF
21_3B_72      //R353=21, G353=3B, B353=72
31_4B_82      //R354=31, G354=4B, B354=82
15_8D_99      //R355=15, G355=8D, B355=99
5E_D6_E2      //R356=5E, G356=D6, B356=E2
69_6B_45      //R357=69, G357=6B, B357=45
8C_8E_68      //R358=8C, G358=8E, B358=68
DC_21_CD      //R359=DC, G359=21, B359=CD
E5_2A_D6      //R360=E5, G360=2A, B360=D6
F9_4B_77      //R361=F9, G361=4B, B361=77
FF_53_7F      //R362=FF, G362=53, B362=7F
F0_3E_72      //R363=F0, G363=3E, B363=72
E2_30_64      //R364=E2, G364=30, B364=64
40_E4_46      //R365=40, G365=E4, B365=46
2F_D3_35      //R366=2F, G366=D3, B366=35
B1_F0_2A      //R367=B1, G367=F0, B367=2A
8A_C9_03      //R368=8A, G368=C9, B368=03
BF_41_18      //R369=BF, G369=41, B369=18
99_1B_00      //R370=99, G370=1B, B370=00
83_8C_25      //R371=83, G371=8C, B371=25
86_8F_28      //R372=86, G372=8F, B372=28
94_B1_B9      //R373=94, G373=B1, B373=B9
BA_D7_DF      //R374=BA, G374=D7, B374=DF
2B_66_5C      //R375=2B, G375=66, B375=5C
78_B3_A9      //R376=78, G376=B3, B376=A9
BF_35_03      //R377=BF, G377=35, B377=03
FF_91_5F      //R378=FF, G378=91, B378=5F
A0_83_C9      //R379=A0, G379=83, B379=C9
67_4A_90      //R380=67, G380=4A, B380=90
22_3B_19      //R381=22, G381=3B, B381=19
C3_DC_BA      //R382=C3, G382=DC, B382=BA
F8_B0_A8      //R383=F8, G383=B0, B383=A8
D0_88_80      //R384=D0, G384=88, B384=80
97_A9_89      //R385=97, G385=A9, B385=89
87_99_79      //R386=87, G386=99, B386=79
33_94_A1      //R387=33, G387=94, B387=A1
25_86_93      //R388=25, G388=86, B388=93
0B_E1_31      //R389=0B, G389=E1, B389=31
00_B0_00      //R390=00, G390=B0, B390=00
3A_3E_32      //R391=3A, G391=3E, B391=32
4E_52_46      //R392=4E, G392=52, B392=46
24_E7_3D      //R393=24, G393=E7, B393=3D
44_FF_5D      //R394=44, G394=FF, B394=5D
83_DB_04      //R395=83, G395=DB, B395=04
40_98_00      //R396=40, G396=98, B396=00
40_A2_85      //R397=40, G397=A2, B397=85
00_49_2C      //R398=00, G398=49, B398=2C
66_EB_86      //R399=66, G399=EB, B399=86
41_C6_61      //R400=41, G400=C6, B400=61
7F_84_55      //R401=7F, G401=84, B401=55
BD_C2_93      //R402=BD, G402=C2, B402=93
02_56_78      //R403=02, G403=56, B403=78
62_B6_D8      //R404=62, G404=B6, B404=D8
C7_54_AA      //R405=C7, G405=54, B405=AA
BE_4B_A1      //R406=BE, G406=4B, B406=A1
88_A5_47      //R407=88, G407=A5, B407=47
7C_99_3B      //R408=7C, G408=99, B408=3B
F6_1B_B7      //R409=F6, G409=1B, B409=B7
D1_00_92      //R410=D1, G410=00, B410=92
CB_F8_D4      //R411=CB, G411=F8, B411=D4
6D_9A_76      //R412=6D, G412=9A, B412=76
04_A9_F5      //R413=04, G413=A9, B413=F5
00_75_C1      //R414=00, G414=75, B414=C1
55_06_23      //R415=55, G415=06, B415=23
BA_6B_88      //R416=BA, G416=6B, B416=88
06_0A_EF      //R417=06, G417=0A, B417=EF
2D_31_FF      //R418=2D, G418=31, B418=FF
72_31_66      //R419=72, G419=31, B419=66
B4_73_A8      //R420=B4, G420=73, B420=A8
AE_C5_B3      //R421=AE, G421=C5, B421=B3
91_A8_96      //R422=91, G422=A8, B422=96
77_51_08      //R423=77, G423=51, B423=08
A8_82_39      //R424=A8, G424=82, B424=39
FC_14_FE      //R425=FC, G425=14, B425=FE
FF_1B_FF      //R426=FF, G426=1B, B426=FF
76_B8_FC      //R427=76, G427=B8, B427=FC
28_6A_AE      //R428=28, G428=6A, B428=AE
63_EC_22      //R429=63, G429=EC, B429=22
2B_B4_00      //R430=2B, G430=B4, B430=00
8F_15_BE      //R431=8F, G431=15, B431=BE
F1_77_FF      //R432=F1, G432=77, B432=FF
48_D5_DF      //R433=48, G433=D5, B433=DF
14_A1_AB      //R434=14, G434=A1, B434=AB
9A_C8_9F      //R435=9A, G435=C8, B435=9F
8C_BA_91      //R436=8C, G436=BA, B436=91
50_97_55      //R437=50, G437=97, B437=55
3A_81_3F      //R438=3A, G438=81, B438=3F
30_65_63      //R439=30, G439=65, B439=63
2A_5F_5D      //R440=2A, G440=5F, B440=5D
4B_6C_DD      //R441=4B, G441=6C, B441=DD
27_48_B9      //R442=27, G442=48, B442=B9
88_7F_2B      //R443=88, G443=7F, B443=2B
5E_55_01      //R444=5E, G444=55, B444=01
08_91_A7      //R445=08, G445=91, B445=A7
00_6A_80      //R446=00, G446=6A, B446=80
E7_DF_5F      //R447=E7, G447=DF, B447=5F
E4_DC_5C      //R448=E4, G448=DC, B448=5C
1E_57_84      //R449=1E, G449=57, B449=84
BE_F7_FF      //R450=BE, G450=F7, B450=FF
71_F4_7A      //R451=71, G451=F4, B451=7A
8E_FF_97      //R452=8E, G452=FF, B452=97
DD_2A_2C      //R453=DD, G453=2A, B453=2C
A0_00_00      //R454=A0, G454=00, B454=00
A1_40_BE      //R455=A1, G455=40, B455=BE
BF_5E_DC      //R456=BF, G456=5E, B456=DC
07_3C_B4      //R457=07, G457=3C, B457=B4
61_96_FF      //R458=61, G458=96, B458=FF
61_3A_DA      //R459=61, G459=3A, B459=DA
65_3E_DE      //R460=65, G460=3E, B460=DE
09_43_A8      //R461=09, G461=43, B461=A8
50_8A_EF      //R462=50, G462=8A, B462=EF
53_E7_B4      //R463=53, G463=E7, B463=B4
00_7B_48      //R464=00, G464=7B, B464=48
2D_22_09      //R465=2D, G465=22, B465=09
7F_74_5B      //R466=7F, G466=74, B466=5B
DF_D7_55      //R467=DF, G467=D7, B467=55
78_70_00      //R468=78, G468=70, B468=00
3A_EF_38      //R469=3A, G469=EF, B469=38
47_FC_45      //R470=47, G470=FC, B470=45
5C_60_FB      //R471=5C, G471=60, B471=FB
A8_AC_FF      //R472=A8, G472=AC, B472=FF
56_20_FB      //R473=56, G473=20, B473=FB
A3_6D_FF      //R474=A3, G474=6D, B474=FF
74_94_40      //R475=74, G475=94, B475=40
80_A0_4C      //R476=80, G476=A0, B476=4C
07_7D_B5      //R477=07, G477=7D, B477=B5
01_77_AF      //R478=01, G478=77, B478=AF
0F_25_1E      //R479=0F, G479=25, B479=1E
6F_85_7E      //R480=6F, G480=85, B480=7E
AF_CE_39      //R481=AF, G481=CE, B481=39
91_B0_1B      //R482=91, G482=B0, B482=1B
02_79_F8      //R483=02, G483=79, B483=F8
56_CD_FF      //R484=56, G484=CD, B484=FF
61_97_F2      //R485=61, G485=97, B485=F2
0B_41_9C      //R486=0B, G486=41, B486=9C
14_AF_02      //R487=14, G487=AF, B487=02
00_97_00      //R488=00, G488=97, B488=00
5E_BF_27      //R489=5E, G489=BF, B489=27
B9_FF_82      //R490=B9, G490=FF, B490=82
8B_45_73      //R491=8B, G491=45, B491=73
FF_C6_F4      //R492=FF, G492=C6, B492=F4
76_B2_44      //R493=76, G493=B2, B493=44
01_3D_00      //R494=01, G494=3D, B494=00
01_3F_1A      //R495=01, G495=3F, B495=1A
8B_C9_A4      //R496=8B, G496=C9, B496=A4
5E_7B_6D      //R497=5E, G497=7B, B497=6D
C3_E0_D2      //R498=C3, G498=E0, B498=D2
29_C7_88      //R499=29, G499=C7, B499=88
00_5D_1E      //R500=00, G500=5D, B500=1E
